Fecha,Departamento_DelitoSexual,Municipio_DelitoSexual,Dia,Hora,Barrio,Zona,Clase_de_sitio,Arma_empleada,Movil Agresor,Movil Victima,Edad,Sexo,Estado_civil,Pais_de_nacimiento,Clase_de_empleado,Profesion,Escolaridad,Codigo_DANE,Delitos_Sexuales
02/25/2018 12:00:00 AM,CUNDINAMARCA,SOACHA,Domingo,12/31/1899 09:00:00 AM,JUAN PABLO I,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,25754000,1
02/25/2018 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Domingo,12/31/1899 11:30:00 AM,LAS TUNAS,URBANA,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,44001000,1
02/25/2018 12:00:00 AM,HUILA,AIPE,Domingo,12/31/1899 03:00:00 AM,PRADERAS DE LOURDES,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41016000,1
02/25/2018 12:00:00 AM,HUILA,GIGANTE,Domingo,12/31/1899 02:30:00 AM,SAN ANTONIO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41306000,1
02/25/2018 12:00:00 AM,HUILA,TESALIA,Domingo,12/31/1899 06:00:00 AM,VEREDA PACARNI,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41797000,1
02/25/2018 12:00:00 AM,MAGDALENA,CIENAGA,Domingo,12/31/1899 10:00:00 PM,FLORESTA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,6,FEMENINO,SOLTERO,VENEZUELA,ESTUDIANTE,-,PRIMARIA,47189000,1
02/25/2018 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Domingo,12/31/1899 08:00:00 AM,RODADERO TRADICIONAL,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,47001000,1
02/25/2018 12:00:00 AM,META,ACACIAS,Domingo,12/31/1899 02:00:00 PM,LA INDEPENDENCIA,URBANA,APARTAMENTO,CONTUNDENTES,A PIE,A PIE,52,MASCULINO,CASADO,-,INDEPENDIENTE,-,PRIMARIA,50006000,1
02/25/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Domingo,12/31/1899 12:00:00 AM,LA ESPERANZA III ETAPA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50001000,1
02/25/2018 12:00:00 AM,NARIÑO,CHACHAGUI,Domingo,12/31/1899 02:00:00 PM,CENTRO,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,52240000,1
02/25/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Domingo,12/31/1899 04:30:00 PM,EL ESFUERZO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,52835000,1
02/25/2018 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),Domingo,12/31/1899 07:00:00 PM,BARRIO LA VICTORIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,7,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,54001000,1
02/25/2018 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),Domingo,12/31/1899 12:00:00 AM,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,8,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,54001000,1
02/25/2018 12:00:00 AM,NORTE DE SANTANDER,OCAÑA,Domingo,12/31/1899 08:00:00 PM,BARRIO LA TORCOROMA,URBANA,DENTRO DE LA VIVIENDA,ESCOPOLAMINA,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,54498000,1
02/25/2018 12:00:00 AM,PUTUMAYO,PUERTO CAICEDO,Domingo,12/31/1899 08:00:00 AM,JARDIN,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,64,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,86569000,1
02/25/2018 12:00:00 AM,PUTUMAYO,PUERTO CAICEDO,Domingo,12/31/1899 09:00:00 PM,KM 4 VIA PUERTO CAICEDO A SANTANA,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,-,PRIMARIA,86569000,1
02/25/2018 12:00:00 AM,QUINDIO,ARMENIA (CT),Domingo,12/31/1899 11:10:00 PM,BOSQUES DE PINARES,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,63001000,1
02/25/2018 12:00:00 AM,RISARALDA,LA VIRGINIA,Domingo,12/31/1899 10:00:00 PM,EL PROGRESO,URBANA,HOSPITALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,66400000,1
02/25/2018 12:00:00 AM,SAN ANDRES,SAN ANDRES (CT),Domingo,12/31/1899 08:30:00 PM,BARRIO TABLITAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,PASAJERO MOTOCICLETA,29,FEMENINO,CASADO,ESTADOS UNIDOS,EMPLEADO PARTICULAR,POLICIAS,TECNICO,88001000,1
02/25/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Domingo,12/31/1899 02:00:00 AM,TRANSICION II,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,68001000,1
02/25/2018 12:00:00 AM,SANTANDER,EL CARMEN DE CHUCURI,Domingo,12/31/1899 03:44:00 PM,VRDA CAÑAVERALES,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,30,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,68235000,1
02/25/2018 12:00:00 AM,SANTANDER,GIRON,Domingo,12/31/1899 12:30:00 AM,MIRADOR DE ARENALES,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,68307000,1
02/25/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,12/31/1899 03:00:00 AM,PARCELACIONES PANCE E22,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,76001000,1
02/25/2018 12:00:00 AM,VALLE,CANDELARIA,Domingo,12/31/1899 09:00:00 AM,CGTO CABUYAL,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,76130000,1
02/25/2018 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,Domingo,12/31/1899 04:00:00 PM,CORR. SANJON HONDO,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,ANALFABETA,76111000,1
02/26/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Lunes,12/31/1899 09:00:00 PM,VDA. POTRERITO,RURAL,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5079000,1
02/26/2018 12:00:00 AM,ANTIOQUIA,CAREPA,Lunes,12/31/1899 03:30:00 PM,EL PLAYON,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5147000,1
02/26/2018 12:00:00 AM,ANTIOQUIA,CIUDAD BOLIVAR,Lunes,12/31/1899 05:30:00 PM,EL VERDUM,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,5101000,1
02/26/2018 12:00:00 AM,ANTIOQUIA,DABEIBA,Lunes,12/31/1899 03:00:00 PM,BERNANRDO GUERRA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,5234000,1
02/26/2018 12:00:00 AM,ANTIOQUIA,EL CARMEN DE VIBORAL,Lunes,12/31/1899 12:00:00 AM,CENTRO URBANO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5148000,1
02/26/2018 12:00:00 AM,ANTIOQUIA,ITAGUI,Lunes,12/31/1899 02:30:00 PM,EL TABLAZO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5360000,1
02/26/2018 12:00:00 AM,ANTIOQUIA,LA CEJA,Lunes,12/31/1899 11:10:00 AM,CENTR0,URBANA,LOCAL COMERCIAL,NO REPORTADO,A PIE,A PIE,59,FEMENINO,SOLTERO,COLOMBIA,ARTISTA,ADMINISTRACION  DE EMPRESAS,SUPERIOR,5376000,1
02/26/2018 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),Lunes,12/31/1899 12:00:00 AM,U.D. ATANASIO GIRARDOT C-11,URBANA,ESTADIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,1
02/26/2018 12:00:00 AM,ATLANTICO,BARRANQUILLA (CT),Lunes,12/31/1899 05:00:00 AM,LA CHINITA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,8001000,1
02/26/2018 12:00:00 AM,ATLANTICO,BARRANQUILLA (CT),Lunes,12/31/1899 01:30:00 PM,SAN LUIS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,9,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,8001000,1
02/26/2018 12:00:00 AM,ATLANTICO,CAMPO DE LA CRUZ,Lunes,12/31/1899 08:00:00 PM,SAN JOSE,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,8137000,1
02/26/2018 12:00:00 AM,ATLANTICO,SOLEDAD,Lunes,12/31/1899 07:30:00 AM,VISTA HERMOSA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,8758000,1
02/26/2018 12:00:00 AM,BOLIVAR,CARTAGENA (CT),Lunes,12/31/1899 08:00:00 AM,NELSON MANDELA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,13001000,2
02/26/2018 12:00:00 AM,BOYACA,DUITAMA,Lunes,12/31/1899 10:50:00 AM,VDA. TOCOGUA,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,15238000,1
02/26/2018 12:00:00 AM,BOYACA,PAIPA,Lunes,12/31/1899 06:30:00 AM,EL BOSQUE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,ANALFABETA,15516000,1
02/26/2018 12:00:00 AM,BOYACA,SUTAMARCHAN,Lunes,12/31/1899 03:00:00 PM,VDA. ROJAS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,15776000,1
02/26/2018 12:00:00 AM,BOYACA,SUTAMARCHAN,Lunes,12/31/1899 03:00:00 PM,VDA. ROJAS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,15776000,1
02/26/2018 12:00:00 AM,CALDAS,MANIZALES (CT),Lunes,12/31/1899 02:00:00 PM,NEVADO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,17001000,1
02/26/2018 12:00:00 AM,CAQUETA,FLORENCIA (CT),Lunes,12/31/1899 07:00:00 AM,PIEDRAHITA,URBANA,VIAS PUBLICAS,CONTUNDENTES,CONDUCTOR MOTOCICLETA,A PIE,44,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,18001000,1
02/26/2018 12:00:00 AM,CESAR,VALLEDUPAR (CT),Lunes,12/31/1899 11:00:00 AM,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,20001000,1
02/26/2018 12:00:00 AM,CESAR,VALLEDUPAR (CT),Lunes,12/31/1899 11:00:00 PM,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,20001000,1
02/26/2018 12:00:00 AM,CORDOBA,CIENAGA DE ORO,Lunes,12/31/1899 02:00:00 AM,CGTO LAS PALMITAS,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23189000,1
02/26/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 07:00:00 PM,VILLA MARIA I E-11,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,11001000,1
02/26/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 03:00:00 PM,MORALBA E-4,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
02/26/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 02:00:00 PM,TUNJUELITO E-6,URBANA,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,6,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,1
02/26/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 02:00:00 PM,TUNJUELITO E-6,URBANA,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,1
02/26/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 06:00:00 AM,VILLA MARIA I E-11,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,ANALFABETA,11001000,1
02/26/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 06:00:00 AM,INGLES E-18,URBANA,RED VIRTUAL O INTERNET,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,11001000,1
02/26/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 01:30:00 PM,ISLANDIA E-7,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,47,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
02/26/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,12/31/1899 08:00:00 PM,VER.GUABINAL,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25307000,1
02/26/2018 12:00:00 AM,CUNDINAMARCA,MADRID,Lunes,12/31/1899 09:26:00 AM,EL PINAR,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,25430000,1
02/26/2018 12:00:00 AM,GUAJIRA,MAICAO,Lunes,12/31/1899 03:45:00 PM,LAS AMERICAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,44430000,1
02/26/2018 12:00:00 AM,GUAJIRA,SAN JUAN DEL CESAR,Lunes,12/31/1899 06:00:00 AM,CENTRO,URBANA,CASAS DE APUESTAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,44650000,1
02/26/2018 12:00:00 AM,GUAVIARE,SAN JOSE DEL GUAVIARE (CT),Lunes,12/31/1899 12:00:00 AM,BARRIO LA ESPERANZA,URBANA,ESTABLECIMIENTO EDUCATIVO,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,95001000,1
02/26/2018 12:00:00 AM,GUAVIARE,SAN JOSE DEL GUAVIARE (CT),Lunes,12/31/1899 12:00:00 AM,BARRIO LA ESPERANZA,URBANA,ESTABLECIMIENTO EDUCATIVO,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,95001000,1
02/26/2018 12:00:00 AM,HUILA,NEIVA (CT),Lunes,12/31/1899 12:00:00 AM,CUARTO CENTENARIO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41001000,1
02/26/2018 12:00:00 AM,HUILA,NEIVA (CT),Lunes,12/31/1899 07:00:00 PM,VENTILADOR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,2,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,41001000,1
02/26/2018 12:00:00 AM,HUILA,PITALITO,Lunes,12/31/1899 11:40:00 AM,VEREDA CHILLURCO,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,41551000,1
02/26/2018 12:00:00 AM,MAGDALENA,EL BANCO,Lunes,12/31/1899 12:00:00 AM,15 DE ENERO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,47245000,1
02/26/2018 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Lunes,12/31/1899 09:30:00 PM,OASIS,URBANA,TROCHA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,FEMENINO,SOLTERO,VENEZUELA,EMPLEADO PARTICULAR,-,SECUNDARIA,47001000,1
02/26/2018 12:00:00 AM,META,GUAMAL,Lunes,12/31/1899 10:20:00 AM,LOS FUNDADORES,URBANA,ESTABLECIMIENTO EDUCATIVO,ESCOPOLAMINA,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,50318000,1
02/26/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Lunes,12/31/1899 12:00:00 AM,13 DE MAYO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,50001000,1
02/26/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Lunes,12/31/1899 08:00:00 AM,EL RETIRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,50001000,1
02/26/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Lunes,12/31/1899 08:00:00 AM,EL RETIRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,50001000,1
02/26/2018 12:00:00 AM,NARIÑO,IPIALES,Lunes,12/31/1899 11:00:00 AM,AVENIDA LAS LAJAS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,52356000,1
02/26/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Lunes,12/31/1899 05:00:00 AM,OBRERO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,38,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,52835000,1
02/26/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Lunes,12/31/1899 12:00:00 AM,CALLE MOSQUERA,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,52835000,1
02/26/2018 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),Lunes,12/31/1899 12:00:00 AM,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,2,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,54001000,1
02/26/2018 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),Lunes,12/31/1899 12:00:00 AM,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,54001000,1
02/26/2018 12:00:00 AM,PUTUMAYO,MOCOA (CT),Lunes,12/31/1899 10:20:00 AM,5 DE SEPTIEMBRE,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,53,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86001000,1
02/26/2018 12:00:00 AM,QUINDIO,LA TEBAIDA,Lunes,12/31/1899 04:00:00 PM,GUAYACANES,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,63401000,1
02/26/2018 12:00:00 AM,QUINDIO,LA TEBAIDA,Lunes,12/31/1899 12:00:00 AM,MERCEDES DEL NORTE,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,63401000,1
02/26/2018 12:00:00 AM,RISARALDA,BELEN DE UMBRIA,Lunes,12/31/1899 08:00:00 PM,B. CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,66088000,1
02/26/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Lunes,12/31/1899 08:00:00 AM,GAMMA II,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,66001000,1
02/26/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Lunes,12/31/1899 04:30:00 PM,VDA. ALTAGRACIA,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,66001000,1
02/26/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Lunes,12/31/1899 04:00:00 PM,VDA. ALTAGRACIA,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,66001000,1
02/26/2018 12:00:00 AM,SANTANDER,BARRANCABERMEJA,Lunes,12/31/1899 04:30:00 PM,GALAN GOMEZ,RURAL,CASAS DE HABITACION,ESCOPOLAMINA,A PIE,A PIE,-,FEMENINO,-,-,NO REPORTA,-,-,68081000,1
02/26/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Lunes,12/31/1899 08:00:00 AM,CAFE MADRID,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,NO REPORTADO,68001000,1
02/26/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Lunes,12/31/1899 08:00:00 AM,CAFE MADRID,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,NO REPORTADO,68001000,1
02/26/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Lunes,12/31/1899 08:00:00 AM,CAFE MADRID,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,NO REPORTADO,68001000,1
